Samples - Plot 0	"Amplitude, V - Plot 0"
1505	-0.00182824
1506	-0.00150299
1507	-0.00182824
1508	-0.00215349
1509	-0.0034545
1510	-0.00377975
1511	-0.00280399
1512	-0.0034545
1513	-0.00443025
1514	-0.00443025
1515	-0.0034545
1516	-0.00312925
1517	-0.0034545
1518	-0.00377975
1519	-0.00182824
1520	-0.000852486
1521	-0.00150299
1522	-0.00117774
1523	-0.00117774
1524	-0.00215349
1525	0.000123269
1526	-0.000852486
1527	-0.00117774
1528	-0.00280399
1529	-0.00280399
1530	-0.00215349
1531	-0.00117774
1532	-0.00280399
1533	-0.00150299
1534	-0.00150299
1535	0.000123269
1536	-0.000527234
1537	-0.000201983
1538	-0.000852486
1539	-0.000527234
1540	0.00142427
1541	0.000123269
1542	-0.000852486
1543	-0.00117774
1544	-0.00117774
1545	-0.000852486
1546	-0.000852486
1547	-0.00182824
1548	-0.00117774
1549	-0.00182824
1550	-0.00182824
1551	-0.00150299
1552	0.000123269
1553	-0.00182824
1554	-0.00247874
1555	-0.00215349
1556	-0.00117774
1557	-0.000527234
1558	-0.00182824
1559	0.000773772
1560	-0.00117774
1561	-0.000852486
1562	-0.000852486
1563	-0.00247874
1564	-0.00280399
1565	-0.00247874
1566	-0.004105
1567	-0.00215349
1568	-0.00443025
1569	-0.00443025
1570	-0.0034545
1571	-0.004105
1572	-0.0034545
1573	-0.00117774
1574	-0.00150299
1575	-0.00215349
1576	-0.00280399
1577	-0.0034545
1578	-0.00280399
1579	-0.00247874
1580	-0.00280399
1581	-0.00280399
1582	-0.004105
1583	-0.00312925
1584	-0.00312925
1585	-0.00280399
1586	-0.00377975
1587	-0.004105
1588	-0.00312925
1589	-0.00280399
1590	-0.00377975
1591	-0.0034545
1592	-0.00377975
1593	-0.004105
1594	-0.00280399
1595	-0.004105
1596	-0.004105
1597	-0.00215349
1598	-0.00312925
1599	-0.00280399
1600	-0.0034545
1601	-0.00280399
1602	-0.00312925
1603	-0.004105
1604	-0.00182824
1605	-0.00377975
1606	-0.00312925
1607	-0.00280399
1608	-0.00377975
1609	-0.004105
1610	-0.0047555
1611	-0.00573126
1612	-0.00443025
1613	-0.00377975
1614	-0.00508075
1615	-0.00377975
1616	-0.004105
1617	-0.0047555
1618	-0.004105
1619	-0.00443025
1620	-0.0047555
1621	-0.00443025
1622	-0.00377975
1623	-0.00280399
1624	-0.004105
1625	-0.00377975
1626	-0.00312925
1627	-0.00377975
1628	-0.00312925
1629	-0.00280399
1630	-0.004105
1631	-0.00280399
1632	-0.0034545
1633	-0.0034545
1634	-0.00312925
1635	-0.00377975
1636	-0.00182824
1637	-0.00280399
1638	-0.00280399
1639	-0.00280399
1640	-0.0034545
1641	-0.00377975
1642	-0.0034545
1643	-0.0034545
1644	-0.00247874
1645	-0.00280399
1646	-0.00150299
1647	-0.00312925
1648	-0.0034545
1649	-0.004105
1650	-0.00377975
1651	-0.0034545
1652	-0.00247874
1653	-0.00377975
1654	-0.00312925
1655	-0.00280399
1656	-0.00508075
1657	-0.0047555
1658	-0.004105
1659	-0.004105
1660	-0.00280399
1661	-0.00247874
1662	-0.00377975
1663	-0.004105
1664	-0.0034545
1665	-0.00215349
1666	-0.00280399
1667	-0.00312925
1668	-0.0034545
1669	-0.0047555
1670	-0.00443025
1671	-0.004105
1672	-0.00540601
1673	-0.00443025
1674	-0.00540601
1675	-0.00540601
1676	-0.00443025
1677	-0.00312925
1678	-0.004105
1679	-0.00280399
1680	-0.004105
1681	-0.00150299
1682	-0.00150299
1683	-0.00247874
1684	-0.00215349
1685	-0.00280399
1686	-0.00280399
1687	-0.00377975
1688	-0.004105
1689	-0.00312925
1690	-0.0047555
1691	-0.004105
1692	-0.0047555
1693	-0.00443025
1694	-0.004105
1695	-0.0034545
1696	-0.00280399
1697	-0.00280399
1698	-0.00312925
1699	-0.00215349
1700	0.000123269
1701	-0.00312925
1702	-0.00182824
1703	-0.00182824
1704	-0.00215349
1705	-0.00150299
1706	-0.00312925
1707	-0.00280399
1708	-0.00117774
1709	-0.00312925
1710	-0.00247874
1711	-0.004105
1712	-0.00377975
1713	-0.00312925
1714	-0.00377975
1715	-0.0034545
1716	-0.00280399
1717	-0.0034545
1718	-0.0047555
1719	-0.00377975
1720	-0.004105
1721	-0.00377975
1722	-0.00443025
1723	-0.00377975
1724	-0.004105
1725	-0.00443025
1726	-0.0034545
1727	-0.00443025
1728	-0.0047555
1729	-0.0034545
1730	-0.00540601
1731	-0.0047555
1732	-0.00605651
1733	-0.004105
1734	-0.00443025
1735	-0.00508075
1736	-0.0047555
1737	-0.004105
1738	-0.00377975
1739	-0.00280399
1740	-0.00508075
1741	-0.004105
1742	-0.00247874
1743	-0.00443025
1744	-0.00377975
1745	-0.004105
1746	-0.00508075
1747	-0.00443025
1748	-0.0034545
1749	-0.0034545
1750	-0.004105
1751	-0.00280399
1752	-0.00280399
1753	-0.00150299
1754	-0.00182824
1755	-0.00247874
1756	-0.00377975
1757	-0.00280399
1758	-0.00247874
1759	-0.00280399
1760	-0.00280399
1761	-0.0034545
1762	-0.0047555
1763	-0.00443025
1764	-0.004105
1765	-0.004105
1766	-0.00377975
1767	-0.00508075
1768	-0.00508075
1769	-0.004105
1770	-0.00280399
1771	-0.00280399
1772	-0.004105
1773	-0.0034545
1774	-0.00312925
1775	-0.004105
1776	-0.004105
1777	-0.00312925
1778	-0.0047555
1779	-0.0034545
1780	-0.00508075
1781	-0.0047555
1782	-0.0047555
1783	-0.00312925
1784	-0.00443025
1785	-0.00443025
1786	-0.004105
1787	-0.00247874
1788	-0.00215349
1789	-0.00312925
1790	-0.0034545
1791	-0.00280399
1792	-0.00247874
1793	-0.00312925
1794	-0.00280399
1795	-0.00280399
1796	-0.0034545
1797	-0.00280399
1798	-0.00312925
1799	-0.00312925
1800	-0.004105
1801	-0.00247874
1802	-0.00215349
1803	-0.00247874
1804	-0.00247874
1805	-0.00150299
1806	-0.00117774
1807	-0.00247874
1808	-0.00247874
1809	-0.00215349
1810	-0.00215349
1811	-0.00280399
1812	-0.0034545
1813	-0.00182824
1814	-0.00215349
1815	-0.00182824
1816	-0.00312925
1817	-0.00540601
1818	-0.00215349
1819	-0.0034545
1820	-0.00280399
1821	-0.0034545
1822	-0.00280399
1823	-0.00215349
1824	-0.00182824
1825	-0.00280399
1826	-0.00150299
1827	-0.00182824
1828	-0.00215349
1829	-0.00117774
1830	-0.00215349
1831	-0.00215349
1832	-0.00215349
1833	-0.0034545
1834	-0.00280399
1835	-0.0034545
1836	-0.00280399
1837	-0.00247874
1838	-0.00215349
1839	-0.00182824
1840	-0.00117774
1841	-0.0034545
1842	-0.00150299
1843	-0.00280399
1844	-0.00182824
1845	-0.00182824
1846	-0.00215349
1847	-0.00247874
1848	-0.00280399
1849	-0.00312925
1850	-0.0034545
1851	-0.00247874
1852	-0.00280399
1853	-0.0034545
1854	-0.00312925
1855	-0.00247874
1856	-0.00247874
1857	-0.0034545
1858	-0.00215349
1859	-0.00182824
1860	-0.00215349
1861	-0.00280399
1862	-0.00117774
1863	-0.00215349
1864	-0.00280399
1865	-0.00215349
1866	-0.00117774
1867	-0.004105
1868	-0.00182824
1869	-0.00280399
1870	-0.00247874
1871	-0.000852486
1872	-0.00117774
1873	-0.000852486
1874	0.00044852
1875	-0.000527234
1876	0.000123269
1877	-0.000201983
1878	0.000123269
1879	0.000123269
1880	0.000123269
1881	0.000123269
1882	-0.00150299
1883	0.000123269
1884	0.000123269
1885	-0.000201983
1886	-0.00117774
1887	-0.000852486
1888	-0.00117774
1889	-0.000527234
1890	-0.000527234
1891	0.00044852
1892	0.00109902
1893	0.00044852
1894	0.00044852
1895	0.000123269
1896	0.000773772
1897	0.00142427
1898	0.00044852
1899	-0.000201983
1900	-0.000852486
1901	0.00142427
1902	0.00044852
1903	0.00240003
1904	0.00044852
1905	0.00109902
1906	0.000773772
1907	0.00142427
1908	0.00207478
1909	0.00174953
1910	0.000773772
1911	0.00240003
1912	0.00240003
1913	0.00044852
1914	0.00207478
1915	0.00207478
1916	0.00174953
1917	0.00142427
1918	0.00207478
1919	0.000773772
1920	0.00174953
1921	0.00174953
1922	0.00109902
1923	0.00044852
1924	0.00174953
1925	0.00174953
1926	0.000123269
1927	0.000773772
1928	0.000773772
1929	0.000123269
1930	0.000123269
1931	-0.00182824
1932	0.000123269
1933	-0.00182824
1934	-0.000527234
1935	-0.00117774
1936	-0.00215349
1937	-0.000852486
1938	-0.00117774
1939	-0.000527234
1940	-0.000201983
1941	-0.00117774
1942	-0.00150299
1943	0.00044852
1944	-0.00150299
1945	-0.00182824
1946	-0.00182824
1947	-0.000527234
1948	-0.000852486
1949	-0.00117774
1950	-0.000527234
1951	0.000773772
1952	-0.000852486
1953	0.00044852
1954	-0.000201983
1955	-0.000852486
1956	-0.000201983
1957	-0.000852486
1958	-0.000852486
1959	0.000123269
1960	-0.00117774
1961	-0.00117774
1962	-0.00150299
1963	-0.000852486
1964	0.00109902
1965	0.000123269
1966	0.000773772
1967	-0.000527234
1968	0.000773772
1969	0.00044852
1970	-0.000852486
1971	-0.00117774
1972	0.000123269
1973	-0.00215349
1974	-0.000201983
1975	-0.00215349
1976	-0.00182824
1977	-0.00247874
1978	-0.00247874
1979	-0.00247874
1980	-0.00117774
1981	-0.00117774
1982	0.000773772
1983	-0.000201983
1984	-0.00150299
1985	-0.000527234
1986	-0.00150299
1987	-0.000527234
1988	0.000123269
1989	-0.00247874
1990	-0.00117774
1991	-0.00215349
1992	-0.00150299
1993	-0.00280399
1994	-0.00312925
1995	-0.00280399
1996	-0.0034545
1997	-0.00280399
1998	-0.00312925
1999	-0.004105
2000	-0.00247874
2001	-0.00280399
2002	-0.00247874
2003	-0.00215349
2004	-0.00280399
2005	-0.00280399
2006	-0.00215349
2007	-0.00280399
2008	-0.00247874
2009	-0.00312925
2010	-0.004105
2011	-0.00377975
2012	-0.0047555
2013	-0.00312925
2014	-0.0034545
2015	-0.00312925
2016	-0.00182824
2017	-0.00247874
2018	-0.00117774
2019	-0.00182824
2020	-0.00247874
2021	-0.00117774
2022	-0.00280399
2023	-0.00182824
2024	-0.00312925
2025	-0.00280399
2026	-0.00117774
2027	-0.00150299
2028	-0.00247874
2029	-0.00247874
2030	-0.00182824
2031	-0.00150299
2032	-0.00247874
2033	-0.00117774
2034	-0.00247874
2035	-0.00117774
2036	-0.000527234
2037	-0.000852486
2038	-0.000852486
2039	-0.00117774
2040	-0.000852486
2041	-0.000852486
2042	-0.00182824
2043	-0.00215349
2044	-0.00280399
2045	-0.00312925
2046	-0.00247874
2047	-0.00508075
2048	-0.00280399
2049	-0.00247874
2050	-0.00508075
2051	-0.004105
2052	-0.004105
2053	-0.004105
2054	-0.00182824
2055	-0.0034545
2056	-0.00312925
2057	-0.0034545
2058	-0.00377975
2059	-0.00377975
2060	-0.004105
2061	-0.004105
2062	-0.0034545
2063	-0.00377975
2064	-0.00247874
2065	-0.00443025
2066	-0.0047555
2067	-0.00280399
2068	-0.004105
2069	-0.00443025
2070	-0.0034545
2071	-0.004105
2072	-0.00247874
2073	-0.00312925
2074	-0.00443025
2075	-0.00247874
2076	-0.00377975
2077	-0.00280399
2078	-0.00215349
2079	-0.00247874
2080	-0.00312925
2081	-0.004105
2082	-0.00443025
2083	-0.0047555
2084	-0.00312925
2085	-0.00443025
2086	-0.004105
2087	-0.00573126
2088	-0.0047555
2089	-0.004105
2090	-0.0047555
2091	-0.004105
2092	-0.00377975
2093	-0.004105
2094	-0.00280399
2095	-0.00508075
2096	-0.004105
2097	-0.00377975
2098	-0.00508075
2099	-0.00540601
2100	-0.00703226
2101	-0.00670701
2102	-0.00540601
2103	-0.00670701
2104	-0.0047555
2105	-0.00508075
2106	-0.00605651
2107	-0.0047555
2108	-0.00540601
2109	-0.00247874
2110	-0.00377975
2111	-0.004105
2112	-0.0034545
2113	-0.004105
2114	-0.00377975
2115	-0.00377975
2116	-0.004105
2117	-0.00312925
2118	-0.00280399
2119	-0.00443025
2120	-0.00280399
2121	-0.00540601
2122	-0.00540601
2123	-0.00540601
2124	-0.00443025
2125	-0.00377975
2126	-0.00215349
2127	-0.00377975
2128	-0.00215349
2129	-0.0034545
2130	-0.0047555
2131	-0.0034545
2132	-0.00312925
2133	-0.004105
2134	-0.00312925
2135	-0.00377975
2136	-0.0034545
2137	-0.00280399
2138	-0.004105
2139	-0.00280399
2140	-0.00377975
2141	-0.00312925
2142	-0.00215349
2143	-0.00312925
2144	-0.00377975
2145	-0.0034545
2146	-0.00247874
2147	-0.00215349
2148	-0.00247874
2149	-0.00312925
2150	-0.00280399
2151	-0.00150299
2152	-0.00182824
2153	-0.00247874
2154	-0.00247874
2155	-0.00247874
2156	-0.00247874
2157	-0.00117774
2158	-0.00150299
2159	-0.00215349
2160	-0.00247874
2161	-0.00280399
2162	-0.000852486
2163	-0.00182824
2164	-0.00117774
2165	-0.000201983
2166	-0.000527234
2167	-0.00117774
2168	-0.000201983
2169	-0.000852486
2170	-0.00150299
2171	0.000123269
2172	-0.000852486
2173	-0.000527234
2174	-0.000852486
2175	-0.00150299
2176	-0.00150299
2177	-0.000527234
2178	-0.000527234
2179	-0.000852486
2180	-0.000527234
2181	0.00109902
2182	0.00044852
2183	-0.000201983
2184	-0.000527234
2185	-0.000527234
2186	-0.00182824
2187	-0.000852486
2188	-0.00150299
2189	-0.000852486
2190	-0.000201983
2191	0.000123269
2192	0.000123269
2193	-0.00182824
2194	0.000773772
2195	0.00044852
2196	-0.000852486
2197	0.000123269
2198	0.000123269
2199	0.000123269
2200	-0.000852486
2201	-0.00182824
2202	-0.000527234
2203	-0.00117774
2204	-0.00117774
2205	-0.00150299
2206	-0.00247874
2207	-0.00247874
2208	-0.00117774
2209	-0.00182824
2210	-0.00150299
2211	-0.00215349
2212	-0.00182824
2213	-0.000852486
2214	-0.000852486
2215	-0.000201983
2216	-0.000527234
2217	-0.00182824
2218	-0.00150299
2219	-0.00247874
2220	-0.00117774
2221	-0.000201983
2222	-0.00280399
2223	-0.00247874
2224	-0.00280399
2225	-0.00215349
2226	-0.00247874
2227	-0.00280399
2228	-0.00215349
2229	0.000123269
2230	-0.00247874
2231	-0.000852486
2232	-0.00117774
2233	-0.000201983
2234	-0.00150299
2235	-0.000527234
2236	-0.000852486
2237	0.00044852
2238	-0.00150299
2239	0.000773772
2240	-0.00215349
2241	-0.00150299
2242	-0.000527234
2243	-0.00247874
2244	-0.00182824
2245	-0.00312925
2246	-0.000852486
2247	-0.00150299
2248	-0.00280399
2249	-0.00182824
2250	-0.000852486
2251	-0.00215349
2252	-0.00182824
2253	-0.00117774
2254	-0.00150299
2255	-0.00150299
2256	-0.00150299
2257	-0.00312925
2258	-0.00182824
2259	-0.00215349
2260	-0.00280399
2261	-0.00215349
2262	-0.0034545
2263	-0.00280399
2264	-0.0034545
2265	-0.0034545
2266	-0.00312925
2267	-0.0034545
2268	-0.00117774
2269	-0.00247874
2270	-0.00215349
2271	-0.00182824
2272	-0.00280399
2273	-0.00280399
2274	-0.00280399
2275	-0.00280399
2276	-0.00247874
2277	-0.00247874
2278	-0.00312925
2279	-0.00150299
2280	-0.00280399
2281	-0.004105
2282	-0.00182824
2283	-0.00247874
2284	-0.000852486
2285	-0.000852486
2286	-0.00150299
2287	-0.000852486
2288	-0.00182824
2289	-0.00182824
2290	-0.0034545
2291	-0.00247874
2292	-0.00182824
2293	-0.00247874
2294	-0.00280399
2295	-0.00377975
2296	-0.00215349
2297	-0.00182824
2298	-0.00215349
2299	-0.00215349
2300	-0.00117774
2301	-0.00182824
2302	-0.00280399
2303	-0.00247874
2304	-0.00377975
2305	-0.00443025
2306	-0.00312925
2307	-0.004105
2308	-0.00377975
2309	-0.00247874
2310	-0.00312925
2311	-0.0034545
2312	-0.00508075
2313	-0.00540601
2314	-0.0047555
2315	-0.004105
2316	-0.00573126
2317	-0.004105
2318	-0.0047555
2319	-0.00443025
2320	-0.00443025
2321	-0.00508075
2322	-0.0047555
2323	-0.0047555
2324	-0.0047555
2325	-0.00443025
2326	-0.0047555
2327	-0.004105
2328	-0.00443025
2329	-0.00443025
2330	-0.00443025
2331	-0.0047555
2332	-0.0047555
2333	-0.004105
2334	-0.004105
2335	-0.0034545
2336	-0.004105
2337	-0.0034545
2338	-0.0034545
2339	-0.00312925
2340	-0.00247874
2341	-0.00215349
2342	-0.00280399
2343	-0.00247874
2344	-0.00312925
2345	-0.00215349
2346	-0.00182824
2347	-0.00280399
2348	-0.00117774
2349	-0.00215349
2350	-0.00247874
2351	-0.00150299
2352	-0.00247874
2353	-0.00247874
2354	-0.00215349
2355	-0.00215349
2356	-0.00215349
2357	-0.00117774
2358	-0.00182824
2359	-0.000852486
2360	-0.00150299
2361	-0.00247874
2362	-0.00150299
2363	-0.00182824
2364	-0.00215349
2365	-0.00247874
2366	-0.00247874
2367	-0.00280399
2368	-0.00280399
2369	-0.00280399
2370	-0.0034545
2371	-0.00280399
2372	-0.00215349
2373	-0.00247874
2374	-0.00150299
2375	-0.00280399
2376	-0.000852486
2377	-0.000527234
2378	-0.000852486
2379	-0.00247874
2380	-0.00150299
2381	-0.00117774
2382	-0.00312925
2383	-0.00182824
2384	-0.00280399
2385	-0.00215349
2386	-0.00247874
2387	-0.00312925
2388	-0.00182824
2389	-0.00312925
2390	-0.000527234
2391	-0.00247874
2392	-0.00150299
2393	-0.000201983
2394	0.000123269
2395	-0.00182824
2396	-0.00182824
2397	-0.00182824
2398	-0.000852486
2399	-0.000852486
2400	-0.00215349
2401	-0.00150299
2402	-0.0034545
2403	-0.00247874
2404	-0.000852486
2405	-0.00215349
2406	-0.00117774
2407	-0.000852486
2408	-0.00215349
2409	-0.000527234
2410	0.000123269
2411	-0.00182824
2412	0.00109902
2413	-0.00150299
2414	-0.00182824
2415	-0.00150299
2416	-0.000852486
2417	-0.0034545
2418	-0.00280399
2419	-0.00312925
2420	-0.00247874
2421	-0.00377975
2422	-0.00215349
2423	-0.00215349
2424	-0.00247874
2425	-0.00150299
2426	-0.00150299
2427	-0.00247874
2428	-0.000852486
2429	-0.00150299
2430	-0.000852486
2431	-0.00150299
2432	-0.00150299
2433	-0.00150299
2434	-0.00312925
2435	-0.00443025
2436	-0.00182824
2437	-0.00247874
2438	-0.00280399
2439	-0.00312925
2440	-0.00247874
2441	-0.0034545
2442	-0.004105
2443	-0.00280399
2444	-0.00182824
2445	-0.00312925
2446	-0.00150299
2447	-0.000527234
2448	-0.000527234
2449	-0.00182824
2450	-0.00150299
2451	-0.00247874
2452	-0.00312925
2453	-0.004105
2454	-0.0034545
2455	-0.00280399
2456	-0.00247874
2457	-0.00182824
2458	0.00044852
2459	-0.00865852
2460	-0.00215349
2461	-0.000527234
2462	-0.00768277
2463	0.00435154
2464	-0.00443025
2465	0.00044852
2466	-0.00182824
2467	-0.00540601
2468	-0.000852486
2469	-0.00540601
2470	-0.00182824
2471	-0.00443025
2472	-0.00508075
2473	-0.0047555
2474	-0.00540601
2475	-0.00280399
2476	-0.00443025
2477	-0.00182824
2478	-0.00443025
2479	-0.00443025
2480	-0.00443025
2481	-0.00247874
2482	-0.0034545
2483	-0.00247874
2484	-0.00377975
2485	-0.00280399
2486	-0.00443025
2487	-0.00377975
2488	-0.004105
2489	-0.00280399
2490	-0.0047555
2491	-0.0034545
2492	-0.00443025
2493	-0.004105
2494	-0.004105
2495	-0.00280399
2496	-0.00215349
2497	-0.00150299
2498	-0.000201983
2499	0.00402629
2500	0.00044852
2501	0.00240003
2502	-0.00280399
2503	-0.000852486
2504	-0.00182824
2505	-0.000527234
2506	-0.00182824
2507	-0.00377975
2508	-0.00247874
2509	-0.00247874
2510	-0.00312925
2511	-0.00117774
2512	-0.00117774
2513	-0.000852486
2514	-0.004105
2515	-0.00215349
2516	-0.00247874
2517	-0.00150299
2518	0.000123269
2519	-0.00215349
2520	-0.00182824
2521	-0.00247874
2522	-0.00150299
2523	-0.000527234
2524	-0.00215349
2525	-0.00377975
2526	-0.00215349
2527	-0.0034545
2528	-0.00312925
2529	-0.00247874
2530	-0.004105
2531	-0.00150299
2532	-0.004105
2533	-0.004105
2534	-0.00215349
2535	-0.0034545
2536	-0.00312925
2537	-0.00280399
2538	-0.00377975
2539	-0.0034545
2540	-0.00377975
2541	-0.00312925
2542	-0.00377975
2543	-0.0034545
2544	-0.00182824
2545	-0.00247874
2546	-0.00312925
2547	-0.00280399
2548	-0.00215349
2549	-0.00182824
2550	-0.00247874
2551	-0.000201983
2552	-0.000527234
2553	-0.000852486
2554	-0.00182824
2555	-0.000527234
2556	-0.000201983
2557	-0.00117774
2558	0.000773772
2559	-0.00117774
2560	-0.00117774
2561	-0.00215349
2562	-0.00247874
2563	-0.000527234
2564	-0.00247874
2565	-0.00117774
2566	-0.00117774
2567	-0.00215349
2568	-0.00150299
2569	-0.00117774
2570	-0.000852486
2571	-0.000852486
2572	-0.00215349
2573	-0.00280399
2574	-0.00150299
2575	-0.00182824
2576	-0.00247874
2577	-0.00215349
2578	-0.00443025
2579	-0.00215349
2580	-0.00312925
2581	-0.00377975
2582	-0.0034545
2583	-0.00377975
2584	-0.0034545
2585	-0.0034545
2586	-0.00312925
2587	-0.00312925
2588	-0.00377975
2589	-0.00247874
2590	-0.00182824
2591	-0.00312925
2592	-0.00247874
2593	-0.00247874
2594	-0.000852486
2595	-0.00150299
2596	-0.00280399
2597	-0.00182824
2598	-0.00312925
2599	-0.00443025
2600	-0.0034545
2601	-0.00247874
2602	-0.00247874
2603	-0.00215349
2604	-0.00150299
2605	-0.00247874
2606	-0.000527234
2607	-0.00117774
2608	-0.000852486
2609	0.000123269
2610	-0.00117774
2611	0.000123269
2612	-0.00215349
2613	-0.00247874
2614	-0.00117774
2615	-0.00247874
2616	-0.004105
2617	0.000123269
2618	-0.0034545
2619	-0.000852486
2620	-0.00215349
2621	-0.00150299
2622	-0.000852486
2623	-0.00247874
2624	-0.00117774
2625	0.00044852
2626	-0.00247874
2627	-0.000527234
2628	-0.00280399
2629	-0.00280399
2630	-0.00312925
2631	-0.00540601
2632	-0.0047555
2633	-0.0047555
2634	-0.00377975
2635	-0.0034545
2636	-0.00312925
2637	-0.0034545
2638	-0.00247874
2639	-0.00377975
2640	-0.00247874
2641	-0.00377975
2642	-0.00280399
2643	-0.00247874
2644	-0.00215349
2645	-0.00280399
2646	-0.00150299
2647	-0.00215349
2648	-0.00247874
2649	-0.00280399
2650	-0.00150299
2651	-0.00150299
2652	-0.0034545
2653	-0.0034545
2654	-0.00215349
2655	-0.00215349
2656	-0.000527234
2657	-0.00215349
2658	-0.00247874
2659	-0.00280399
2660	-0.00215349
2661	-0.00150299
2662	-0.000527234
2663	-0.000527234
2664	-0.00117774
2665	-0.00215349
2666	-0.00150299
2667	-0.00247874
2668	-0.00280399
2669	-0.00280399
2670	-0.0034545
2671	-0.00215349
2672	-0.000201983
2673	-0.00182824
2674	-0.00150299
2675	-0.0034545
2676	-0.00247874
2677	-0.00215349
2678	-0.00150299
2679	-0.00182824
2680	-0.00247874
2681	-0.00117774
2682	-0.000201983
2683	-0.00150299
2684	-0.00280399
2685	-0.00247874
2686	-0.00215349
2687	-0.004105
2688	-0.00508075
2689	-0.004105
2690	-0.004105
2691	-0.00443025
2692	-0.00280399
2693	-0.00280399
2694	-0.00280399
2695	-0.00182824
2696	-0.00280399
2697	-0.00312925
2698	-0.00377975
2699	-0.00312925
2700	-0.00215349
2701	-0.000852486
2702	-0.00215349
2703	-0.00215349
2704	-0.0034545
2705	-0.0034545
2706	-0.0034545
2707	-0.00215349
2708	-0.00215349
2709	-0.00280399
2710	-0.00377975
2711	-0.00247874
2712	-0.00280399
2713	-0.00215349
2714	-0.00150299
2715	-0.00150299
2716	-0.000852486
2717	-0.00443025
2718	-0.00117774
2719	-0.00312925
2720	-0.000852486
2721	-0.00117774
2722	0.00109902
2723	-0.00800802
2724	0.00174953
2725	-0.00377975
2726	0.000773772
2727	0.00109902
2728	-0.00377975
2729	-0.000852486
2730	-0.00377975
2731	-0.000527234
